#type,avg,min,1st,5th,10th,90th,95th,99th,QPS,target
read,488.0,2436.3,45.3,119.4,136.5,527.6,673.3,6231.1,1879824.4,1880000
read,525.4,2400.7,54.8,121.5,140.3,566.4,718.0,7065.2,1889916.9,1890000
read,519.3,2540.6,41.1,122.9,141.8,586.9,751.7,6288.8,1899823.8,1900000
read,545.1,2494.3,49.8,125.8,145.1,600.3,769.8,7310.5,1909604.4,1910000
read,531.1,2370.9,49.8,127.0,146.3,615.4,775.5,6279.9,1919804.4,1920000
read,580.1,2620.6,54.8,129.5,149.2,653.7,839.0,7308.5,1929885.5,1930000
read,566.1,2471.3,54.8,133.2,153.7,661.5,837.4,6489.9,1939459.1,1940000
read,610.5,2711.4,54.8,132.7,154.3,708.5,915.9,7454.2,1949233.3,1950000
read,601.5,2789.3,54.8,134.5,156.2,711.4,901.6,6823.6,1959713.3,1960000
read,634.7,2827.8,54.8,138.3,160.7,733.5,949.5,7999.2,1969507.0,1970000
read,646.5,2974.3,54.8,140.8,163.3,770.9,987.7,7169.1,1978846.3,1980000
read,670.1,2818.4,54.8,143.8,167.2,797.2,1028.8,7617.9,1988874.0,1990000
read,656.6,2736.1,54.8,146.5,172.1,791.5,1000.5,6902.9,1998651.3,2000000
read,705.8,2752.6,54.8,150.0,176.7,842.0,1052.5,8008.2,2008760.4,2010000
read,704.3,2718.4,54.8,155.5,183.4,861.5,1074.3,7066.0,2018267.5,2020000
read,752.3,2839.1,54.8,158.3,187.0,895.6,1122.2,8678.2,2027950.2,2030000
read,767.3,2844.0,60.2,161.3,191.9,928.6,1147.4,8195.5,2038381.0,2040000
read,801.0,3007.3,60.2,162.7,194.7,981.3,1226.8,8579.1,2047695.0,2050000
read,784.2,2878.8,60.2,167.4,200.4,948.5,1184.4,7938.4,2057262.0,2060000
read,820.8,2960.9,54.8,170.1,204.1,995.5,1236.5,8620.6,2067276.3,2070000
read,872.5,3014.0,49.8,179.2,218.2,1076.2,1345.9,8834.6,2076947.8,2080000
read,904.6,3311.9,49.8,186.4,230.9,1108.8,1387.7,9196.9,2086776.2,2090000
read,881.9,3027.2,66.3,184.5,227.5,1110.2,1382.2,8609.3,2096815.1,2100000
read,917.3,3030.3,45.3,189.3,235.9,1153.2,1446.4,8904.6,2105873.4,2110000
read,959.5,3123.8,60.2,212.1,270.0,1159.5,1423.1,8914.8,2116420.9,2120000
read,1028.3,3218.1,66.3,204.3,260.8,1249.6,1566.9,10854.5,2125523.2,2130000
read,1052.1,3186.5,60.2,213.8,278.3,1302.8,1617.7,10592.9,2135759.0,2140000
read,1091.9,3508.0,49.8,228.4,300.2,1310.5,1626.7,11284.5,2145481.8,2150000
read,1094.3,3530.9,54.8,226.3,296.1,1350.0,1670.4,10639.0,2155168.8,2160000
read,1126.5,3416.0,66.3,234.0,310.3,1384.7,1717.2,11585.2,2165154.0,2170000
read,1137.6,3608.9,66.3,257.3,337.0,1368.2,1676.8,11324.7,2174866.2,2180000
read,1170.5,3451.2,60.2,263.9,348.6,1408.4,1725.4,11735.3,2184142.6,2190000
read,1211.4,3518.3,60.2,285.2,375.7,1478.2,1821.3,11589.0,2194270.5,2200000
read,1269.3,3504.5,66.3,298.6,391.8,1512.2,1886.6,12678.8,2203802.4,2210000
read,1260.0,3576.8,66.3,300.4,397.6,1552.3,1929.1,11518.4,2213557.2,2220000
read,1333.9,3781.4,60.2,333.4,431.1,1591.0,1984.8,13562.2,2223220.2,2230000
read,1338.7,3872.6,66.3,340.2,440.2,1621.5,1999.9,12838.6,2233048.8,2240000
read,1361.4,4032.8,72.9,337.4,439.6,1636.3,2020.6,13546.0,2242860.2,2250000
read,1397.7,4241.4,80.2,349.0,457.8,1704.3,2115.1,13997.4,2252694.9,2260000
read,1455.1,4196.6,72.9,402.9,514.7,1707.8,2131.3,14477.6,2262460.5,2270000
read,1481.3,4275.6,66.3,407.5,521.8,1748.4,2166.8,15368.9,2272257.9,2280000
read,1529.4,4667.6,72.9,417.9,534.1,1856.9,2323.4,15405.9,2282289.7,2290000
read,1550.1,4801.6,88.2,457.0,573.4,1813.3,2242.9,16289.4,2291760.3,2300000
read,1587.4,4978.2,72.9,433.8,554.1,1906.0,2388.9,16950.1,2301590.6,2310000
read,1636.7,5151.8,88.2,456.8,581.9,1980.7,2500.0,17928.6,2311394.5,2320000
read,1698.1,5455.0,97.0,509.6,633.7,1999.9,2571.1,19987.5,2321179.4,2330000
read,1668.8,5487.2,72.9,498.6,623.0,1999.1,2517.7,18377.5,2330697.0,2340000
read,1764.6,5617.1,88.2,524.4,653.4,2149.8,2719.3,19772.4,2340774.2,2350000
read,1755.6,5959.7,88.2,555.1,684.0,2112.4,2718.9,18505.6,2350132.5,2360000
read,1891.7,6181.9,97.0,597.3,727.7,2270.1,3001.6,23627.5,2359780.5,2370000
read,1830.1,6337.9,54.8,584.7,719.5,2214.4,2773.1,19980.4,2370155.4,2380000
read,1964.8,6620.4,97.0,655.6,789.5,2324.7,3108.3,25384.9,2380056.9,2390000
read,2025.5,6767.5,97.0,622.4,761.0,2474.5,3300.8,28973.3,2389543.2,2400000
read,2046.1,7071.2,106.7,676.0,816.0,2458.2,3246.8,26213.3,2398975.2,2410000
read,2031.9,7546.5,72.9,691.6,830.4,2396.3,3183.4,26425.8,2409248.8,2420000
read,2101.8,6060.6,66.3,714.6,861.3,2502.9,3235.5,26743.8,2418849.5,2430000
read,2139.3,6274.0,66.3,736.2,884.3,2622.5,3414.6,27596.8,2428572.1,2440000
read,2214.5,6321.2,60.2,765.6,920.4,2638.8,3554.8,29350.1,2438337.5,2450000
read,2248.0,6560.8,106.7,743.5,898.8,2805.9,3706.7,30758.8,2447960.8,2460000
read,2270.6,6725.2,60.2,762.5,915.9,2781.3,3680.6,31963.9,2457281.4,2470000
read,2316.5,6819.8,49.8,831.9,983.4,2787.6,3754.9,31415.1,2467535.3,2480000
read,2438.9,6856.7,60.2,871.0,1026.5,2987.7,4112.6,35788.7,2476854.5,2490000
read,2465.9,7193.4,72.9,852.1,1019.3,3075.3,4053.4,35643.8,2487072.6,2500000
read,2516.6,7632.5,129.1,910.3,1077.9,3073.3,4122.3,35618.3,2496992.2,2510000
read,2535.6,7672.7,106.7,941.6,1099.7,3155.8,4204.5,35627.3,2506497.2,2520000
read,2733.9,7787.2,171.9,976.9,1160.4,3449.5,4520.2,36479.7,2516370.3,2530000
read,2613.4,8013.0,54.8,968.0,1144.8,3240.6,4252.1,35770.7,2525784.4,2540000
read,2749.4,8398.3,142.0,1013.1,1191.0,3460.2,4487.3,36398.6,2535931.0,2550000
read,2869.4,9050.9,129.1,1069.2,1249.8,3626.4,4696.2,36737.5,2545591.4,2560000
read,2891.6,9681.9,88.2,1108.8,1291.7,3593.1,4710.9,36823.2,2555446.9,2570000
read,2936.0,9961.9,80.2,1103.3,1287.1,3716.4,4687.2,36890.8,2565259.5,2580000
read,3023.4,9644.6,142.0,1132.0,1322.9,3867.5,4808.9,37120.7,2574642.9,2590000
read,3077.5,9067.5,72.9,1194.5,1390.6,3928.0,4906.5,37191.3,2584188.3,2600000
read,3129.4,9362.4,142.0,1176.4,1371.4,3997.1,4877.3,37470.7,2594017.5,2610000
read,3343.4,9406.7,142.0,1283.0,1489.1,4315.7,5194.3,37774.2,2604137.9,2620000
read,3255.7,9452.2,156.2,1277.1,1478.9,4025.3,4998.7,37572.1,2613820.3,2630000
